NOME INSTITUIÇÃO;CÓD COMPE AG;UF
BANCO SANTANDER (BRASIL) S.A.;0138;RJ
BANCO SANTANDER (BRASIL) S.A.;0165;PR
BANCO SANTANDER (BRASIL) S.A.;0162;PR
BANCO SANTANDER (BRASIL) S.A.;2003;PR
BANCO SANTANDER (BRASIL) S.A.;2033;PR
BANCO SANTANDER (BRASIL) S.A.;0322;SP
BANCO SANTANDER (BRASIL) S.A.;2113;SP
BANCO SANTANDER (BRASIL) S.A.;0701;SP
BANCO SANTANDER (BRASIL) S.A.;0012;SP
BANCO SANTANDER (BRASIL) S.A.;0145;SP
BANCO SANTANDER (BRASIL) S.A.;2032;GO
BANCO SANTANDER (BRASIL) S.A.;2141;GO
BANCO SANTANDER (BRASIL) S.A.;0071;GO
BANCO SANTANDER (BRASIL) S.A.;0163;PR
BANCO SANTANDER (BRASIL) S.A.;2148;PR
BANCO SANTANDER (BRASIL) S.A.;2262;PR
BANCO SANTANDER (BRASIL) S.A.;2254;MG
BANCO SANTANDER (BRASIL) S.A.;2253;MG
BANCO SANTANDER (BRASIL) S.A.;2102;PR
BANCO SANTANDER (BRASIL) S.A.;2041;MG
BANCO SANTANDER (BRASIL) S.A.;0067;MG
BANCO SANTANDER (BRASIL) S.A.;2280;RS
BANCO SANTANDER (BRASIL) S.A.;0219;RS
BANCO SANTANDER (BRASIL) S.A.;2088;RS
BANCO SANTANDER (BRASIL) S.A.;2031;RS
BANCO SANTANDER (BRASIL) S.A.;2090;RS
BANCO SANTANDER (BRASIL) S.A.;2138;RS
BANCO SANTANDER (BRASIL) S.A.;2123;RS
BANCO SANTANDER (BRASIL) S.A.;2124;RS
BANCO SANTANDER (BRASIL) S.A.;0079;RS
BANCO SANTANDER (BRASIL) S.A.;2267;MG
BANCO SANTANDER (BRASIL) S.A.;0084;PR
BANCO SANTANDER (BRASIL) S.A.;2027;PR
BANCO SANTANDER (BRASIL) S.A.;2189;PR
BANCO SANTANDER (BRASIL) S.A.;2256;PR
BANCO SANTANDER (BRASIL) S.A.;2133;PR
BANCO SANTANDER (BRASIL) S.A.;2044;PR
BANCO SANTANDER (BRASIL) S.A.;2190;PR
BANCO SANTANDER (BRASIL) S.A.;2192;PR
BANCO SANTANDER (BRASIL) S.A.;2140;MS
BANCO SANTANDER (BRASIL) S.A.;2269;DF
BANCO SANTANDER (BRASIL) S.A.;2139;DF
BANCO SANTANDER (BRASIL) S.A.;0082;DF
BANCO SANTANDER (BRASIL) S.A.;0155;SC
BANCO SANTANDER (BRASIL) S.A.;2132;DF
BANCO SANTANDER (BRASIL) S.A.;2013;DF
BANCO SANTANDER (BRASIL) S.A.;2097;MG
BANCO SANTANDER (BRASIL) S.A.;2092;MG
BANCO SANTANDER (BRASIL) S.A.;0718;SP
BANCO SANTANDER (BRASIL) S.A.;0189;RS
BANCO SANTANDER (BRASIL) S.A.;2087;RS
BANCO SANTANDER (BRASIL) S.A.;0694;RS
BANCO SANTANDER (BRASIL) S.A.;2082;MG
BANCO SANTANDER (BRASIL) S.A.;1001;RS
BANCO SANTANDER (BRASIL) S.A.;2089;SC
BANCO SANTANDER (BRASIL) S.A.;2131;SC
BANCO SANTANDER (BRASIL) S.A.;0159;SC
BANCO SANTANDER (BRASIL) S.A.;0147;SC
BANCO SANTANDER (BRASIL) S.A.;0160;SC
BANCO SANTANDER (BRASIL) S.A.;2265;PR
BANCO SANTANDER (BRASIL) S.A.;0096;MG
BANCO SANTANDER (BRASIL) S.A.;0673;PR
BANCO SANTANDER (BRASIL) S.A.;0692;SC
BANCO SANTANDER (BRASIL) S.A.;2260;MG
BANCO SANTANDER (BRASIL) S.A.;0681;RS
BANCO SANTANDER (BRASIL) S.A.;2255;MG
BANCO SANTANDER (BRASIL) S.A.;2186;MT
BANCO SANTANDER (BRASIL) S.A.;2122;MG
BANCO SANTANDER (BRASIL) S.A.;0179;MG
BANCO SANTANDER (BRASIL) S.A.;0199;AM
BANCO SANTANDER (BRASIL) S.A.;2185;MT
BANCO SANTANDER (BRASIL) S.A.;2288;ES
BANCO SANTANDER (BRASIL) S.A.;1522;RJ
BANCO SANTANDER (BRASIL) S.A.;1533;RJ
BANCO SANTANDER (BRASIL) S.A.;1521;RJ
BANCO SANTANDER (BRASIL) S.A.;1523;RJ
BANCO SANTANDER (BRASIL) S.A.;0102;ES
BANCO SANTANDER (BRASIL) S.A.;2268;MG
BANCO SANTANDER (BRASIL) S.A.;2077;ES
BANCO SANTANDER (BRASIL) S.A.;2135;BA
BANCO SANTANDER (BRASIL) S.A.;0100;PI
BANCO SANTANDER (BRASIL) S.A.;0080;RN
BANCO SANTANDER (BRASIL) S.A.;0213;PB
BANCO SANTANDER (BRASIL) S.A.;2147;PE
BANCO SANTANDER (BRASIL) S.A.;0776;SP
BANCO SANTANDER (BRASIL) S.A.;2289;MG
BANCO SANTANDER (BRASIL) S.A.;2290;MG
BANCO SANTANDER (BRASIL) S.A.;0784;SP
BANCO SANTANDER (BRASIL) S.A.;0782;SP
BANCO SANTANDER (BRASIL) S.A.;0780;SP
BANCO SANTANDER (BRASIL) S.A.;0779;SP
BANCO SANTANDER (BRASIL) S.A.;0783;SP
BANCO SANTANDER (BRASIL) S.A.;0781;SP
BANCO SANTANDER (BRASIL) S.A.;0785;SP
BANCO SANTANDER (BRASIL) S.A.;0778;SP
BANCO SANTANDER (BRASIL) S.A.;2291;BA
BANCO SANTANDER (BRASIL) S.A.;0796;SP
BANCO SANTANDER (BRASIL) S.A.;0790;SP
BANCO SANTANDER (BRASIL) S.A.;0792;SP
BANCO SANTANDER (BRASIL) S.A.;0791;SP
BANCO SANTANDER (BRASIL) S.A.;0794;SP
BANCO SANTANDER (BRASIL) S.A.;0789;BA
BANCO SANTANDER (BRASIL) S.A.;0797;BA
BANCO SANTANDER (BRASIL) S.A.;0799;RJ
BANCO SANTANDER (BRASIL) S.A.;0788;ES
BANCO SANTANDER (BRASIL) S.A.;0798;RJ
BANCO SANTANDER (BRASIL) S.A.;0803;SC
BANCO SANTANDER (BRASIL) S.A.;0801;RJ
BANCO SANTANDER (BRASIL) S.A.;0802;RJ
BANCO SANTANDER (BRASIL) S.A.;0800;RJ
BANCO SANTANDER (BRASIL) S.A.;0787;RJ
BANCO SANTANDER (BRASIL) S.A.;0806;RJ
BANCO SANTANDER (BRASIL) S.A.;0805;RJ
BANCO SANTANDER (BRASIL) S.A.;0775;RJ
BANCO SANTANDER (BRASIL) S.A.;0786;SP
BANCO SANTANDER (BRASIL) S.A.;0808;PR
BANCO SANTANDER (BRASIL) S.A.;0809;PR
BANCO SANTANDER (BRASIL) S.A.;0814;PR
BANCO SANTANDER (BRASIL) S.A.;0810;PR
BANCO SANTANDER (BRASIL) S.A.;0811;PR
BANCO SANTANDER (BRASIL) S.A.;0807;PR
BANCO SANTANDER (BRASIL) S.A.;0813;PR
BANCO SANTANDER (BRASIL) S.A.;0812;PR
BANCO SANTANDER (BRASIL) S.A.;0818;RJ
BANCO SANTANDER (BRASIL) S.A.;0822;RJ
BANCO SANTANDER (BRASIL) S.A.;0820;SP
BANCO SANTANDER (BRASIL) S.A.;0816;DF
BANCO SANTANDER (BRASIL) S.A.;0815;DF
BANCO SANTANDER (BRASIL) S.A.;0823;PR
BANCO SANTANDER (BRASIL) S.A.;0821;SP
BANCO SANTANDER (BRASIL) S.A.;0826;SP
BANCO SANTANDER (BRASIL) S.A.;0825;SP
BANCO SANTANDER (BRASIL) S.A.;0831;SP
BANCO SANTANDER (BRASIL) S.A.;0829;RJ
BANCO SANTANDER (BRASIL) S.A.;0827;SC
BANCO SANTANDER (BRASIL) S.A.;0817;PR
BANCO SANTANDER (BRASIL) S.A.;0828;PR
BANCO SANTANDER (BRASIL) S.A.;0900;SP
BANCO SANTANDER (BRASIL) S.A.;0824;SP
BANCO SANTANDER (BRASIL) S.A.;0804;SP
BANCO SANTANDER (BRASIL) S.A.;3261;SP
BANCO SANTANDER (BRASIL) S.A.;3410;SP
BANCO SANTANDER (BRASIL) S.A.;3727;SP
BANCO SANTANDER (BRASIL) S.A.;3414;SP
BANCO SANTANDER (BRASIL) S.A.;3561;SP
BANCO SANTANDER (BRASIL) S.A.;3943;SP
BANCO SANTANDER (BRASIL) S.A.;4347;SP
BANCO SANTANDER (BRASIL) S.A.;3961;SP
BANCO SANTANDER (BRASIL) S.A.;4263;SP
BANCO SANTANDER (BRASIL) S.A.;3892;SP
BANCO SANTANDER (BRASIL) S.A.;4205;SP
BANCO SANTANDER (BRASIL) S.A.;3149;SP
BANCO SANTANDER (BRASIL) S.A.;3729;SP
BANCO SANTANDER (BRASIL) S.A.;4258;SP
BANCO SANTANDER (BRASIL) S.A.;4429;SP
BANCO SANTANDER (BRASIL) S.A.;4259;SP
BANCO SANTANDER (BRASIL) S.A.;3103;SP
BANCO SANTANDER (BRASIL) S.A.;4637;SP
BANCO SANTANDER (BRASIL) S.A.;3639;SP
BANCO SANTANDER (BRASIL) S.A.;3420;SP
BANCO SANTANDER (BRASIL) S.A.;3776;SP
BANCO SANTANDER (BRASIL) S.A.;3777;SP
BANCO SANTANDER (BRASIL) S.A.;4639;SP
BANCO SANTANDER (BRASIL) S.A.;3778;SP
BANCO SANTANDER (BRASIL) S.A.;4414;SP
BANCO SANTANDER (BRASIL) S.A.;3582;SP
BANCO SANTANDER (BRASIL) S.A.;4283;SP
BANCO SANTANDER (BRASIL) S.A.;3168;SP
BANCO SANTANDER (BRASIL) S.A.;3622;SP
BANCO SANTANDER (BRASIL) S.A.;3618;SP
BANCO SANTANDER (BRASIL) S.A.;4610;SP
BANCO SANTANDER (BRASIL) S.A.;4413;SP
BANCO SANTANDER (BRASIL) S.A.;3861;SP
BANCO SANTANDER (BRASIL) S.A.;4255;SP
BANCO SANTANDER (BRASIL) S.A.;3780;SP
BANCO SANTANDER (BRASIL) S.A.;3170;SP
BANCO SANTANDER (BRASIL) S.A.;3978;SP
BANCO SANTANDER (BRASIL) S.A.;3423;SP
BANCO SANTANDER (BRASIL) S.A.;3178;SP
BANCO SANTANDER (BRASIL) S.A.;3371;SP
BANCO SANTANDER (BRASIL) S.A.;4529;SP
BANCO SANTANDER (BRASIL) S.A.;3912;SP
BANCO SANTANDER (BRASIL) S.A.;4202;SP
BANCO SANTANDER (BRASIL) S.A.;3853;SP
BANCO SANTANDER (BRASIL) S.A.;3744;SP
BANCO SANTANDER (BRASIL) S.A.;4201;SP
BANCO SANTANDER (BRASIL) S.A.;4534;SP
BANCO SANTANDER (BRASIL) S.A.;3583;SP
BANCO SANTANDER (BRASIL) S.A.;3188;SP
BANCO SANTANDER (BRASIL) S.A.;3372;SP
BANCO SANTANDER (BRASIL) S.A.;4204;SP
BANCO SANTANDER (BRASIL) S.A.;4536;SP
BANCO SANTANDER (BRASIL) S.A.;3595;SP
BANCO SANTANDER (BRASIL) S.A.;4561;SP
BANCO SANTANDER (BRASIL) S.A.;3619;SP
BANCO SANTANDER (BRASIL) S.A.;4164;SP
BANCO SANTANDER (BRASIL) S.A.;3546;SP
BANCO SANTANDER (BRASIL) S.A.;4540;SP
BANCO SANTANDER (BRASIL) S.A.;3985;SP
BANCO SANTANDER (BRASIL) S.A.;3864;SP
BANCO SANTANDER (BRASIL) S.A.;4609;SP
BANCO SANTANDER (BRASIL) S.A.;3681;SP
BANCO SANTANDER (BRASIL) S.A.;3200;SP
BANCO SANTANDER (BRASIL) S.A.;3783;SP
BANCO SANTANDER (BRASIL) S.A.;3784;SP
BANCO SANTANDER (BRASIL) S.A.;3941;SP
BANCO SANTANDER (BRASIL) S.A.;3207;SP
BANCO SANTANDER (BRASIL) S.A.;4415;SP
BANCO SANTANDER (BRASIL) S.A.;3373;SP
BANCO SANTANDER (BRASIL) S.A.;4562;SP
BANCO SANTANDER (BRASIL) S.A.;4542;SP
BANCO SANTANDER (BRASIL) S.A.;3929;SP
BANCO SANTANDER (BRASIL) S.A.;3208;SP
BANCO SANTANDER (BRASIL) S.A.;4430;SP
BANCO SANTANDER (BRASIL) S.A.;3785;SP
BANCO SANTANDER (BRASIL) S.A.;4550;SP
BANCO SANTANDER (BRASIL) S.A.;4763;SP
BANCO SANTANDER (BRASIL) S.A.;4775;SP
BANCO SANTANDER (BRASIL) S.A.;4460;SP
BANCO SANTANDER (BRASIL) S.A.;4371;SP
BANCO SANTANDER (BRASIL) S.A.;4769;SP
BANCO SANTANDER (BRASIL) S.A.;4198;SP
BANCO SANTANDER (BRASIL) S.A.;4199;SP
BANCO SANTANDER (BRASIL) S.A.;4267;SP
BANCO SANTANDER (BRASIL) S.A.;4770;SP
BANCO SANTANDER (BRASIL) S.A.;3316;SP
BANCO SANTANDER (BRASIL) S.A.;4780;SP
BANCO SANTANDER (BRASIL) S.A.;3820;SP
BANCO SANTANDER (BRASIL) S.A.;3412;SP
BANCO SANTANDER (BRASIL) S.A.;3585;SP
BANCO SANTANDER (BRASIL) S.A.;3986;SP
BANCO SANTANDER (BRASIL) S.A.;3899;SP
BANCO SANTANDER (BRASIL) S.A.;3982;SP
BANCO SANTANDER (BRASIL) S.A.;4372;SP
BANCO SANTANDER (BRASIL) S.A.;3875;SP
BANCO SANTANDER (BRASIL) S.A.;4749;SP
BANCO SANTANDER (BRASIL) S.A.;4503;SP
BANCO SANTANDER (BRASIL) S.A.;4647;SP
BANCO SANTANDER (BRASIL) S.A.;4787;SP
BANCO SANTANDER (BRASIL) S.A.;3707;SP
BANCO SANTANDER (BRASIL) S.A.;4645;SP
BANCO SANTANDER (BRASIL) S.A.;3772;SP
BANCO SANTANDER (BRASIL) S.A.;3620;SP
BANCO SANTANDER (BRASIL) S.A.;3413;SP
BANCO SANTANDER (BRASIL) S.A.;4270;SP
BANCO SANTANDER (BRASIL) S.A.;4253;SP
BANCO SANTANDER (BRASIL) S.A.;3680;SP
BANCO SANTANDER (BRASIL) S.A.;4567;SP
BANCO SANTANDER (BRASIL) S.A.;3630;SP
BANCO SANTANDER (BRASIL) S.A.;3736;SP
BANCO SANTANDER (BRASIL) S.A.;3726;SP
BANCO SANTANDER (BRASIL) S.A.;4342;SP
BANCO SANTANDER (BRASIL) S.A.;3989;SP
BANCO SANTANDER (BRASIL) S.A.;3782;SP
BANCO SANTANDER (BRASIL) S.A.;3710;SP
BANCO SANTANDER (BRASIL) S.A.;3832;SP
BANCO SANTANDER (BRASIL) S.A.;3416;SP
BANCO SANTANDER (BRASIL) S.A.;3088;SP
BANCO SANTANDER (BRASIL) S.A.;3719;SP
BANCO SANTANDER (BRASIL) S.A.;4778;SP
BANCO SANTANDER (BRASIL) S.A.;4616;SP
BANCO SANTANDER (BRASIL) S.A.;4753;SP
BANCO SANTANDER (BRASIL) S.A.;4628;SP
BANCO SANTANDER (BRASIL) S.A.;4655;SP
BANCO SANTANDER (BRASIL) S.A.;4728;SP
BANCO SANTANDER (BRASIL) S.A.;4757;SP
BANCO SANTANDER (BRASIL) S.A.;4600;SP
BANCO SANTANDER (BRASIL) S.A.;4579;SP
BANCO SANTANDER (BRASIL) S.A.;4551;SP
BANCO SANTANDER (BRASIL) S.A.;4791;SP
BANCO SANTANDER (BRASIL) S.A.;4790;SP
BANCO SANTANDER (BRASIL) S.A.;4758;SP
BANCO SANTANDER (BRASIL) S.A.;4762;SP
BANCO SANTANDER (BRASIL) S.A.;4779;SP
BANCO SANTANDER (BRASIL) S.A.;3329;SP
BANCO SANTANDER (BRASIL) S.A.;4629;SP
BANCO SANTANDER (BRASIL) S.A.;4724;SP
BANCO SANTANDER (BRASIL) S.A.;3805;SP
BANCO SANTANDER (BRASIL) S.A.;4621;SP
BANCO SANTANDER (BRASIL) S.A.;3330;SP
BANCO SANTANDER (BRASIL) S.A.;4777;SP
BANCO SANTANDER (BRASIL) S.A.;4635;SP
BANCO SANTANDER (BRASIL) S.A.;4631;SP
BANCO SANTANDER (BRASIL) S.A.;4782;SP
BANCO SANTANDER (BRASIL) S.A.;4765;SP
BANCO SANTANDER (BRASIL) S.A.;4726;SP
BANCO SANTANDER (BRASIL) S.A.;4743;SP
BANCO SANTANDER (BRASIL) S.A.;4722;SP
BANCO SANTANDER (BRASIL) S.A.;3806;SP
BANCO SANTANDER (BRASIL) S.A.;3567;SP
BANCO SANTANDER (BRASIL) S.A.;3808;SP
BANCO SANTANDER (BRASIL) S.A.;3812;SP
BANCO SANTANDER (BRASIL) S.A.;4672;SP
BANCO SANTANDER (BRASIL) S.A.;4792;SP
BANCO SANTANDER (BRASIL) S.A.;3568;SP
BANCO SANTANDER (BRASIL) S.A.;4746;SP
BANCO SANTANDER (BRASIL) S.A.;4339;SP
BANCO SANTANDER (BRASIL) S.A.;3562;SP
BANCO SANTANDER (BRASIL) S.A.;3887;SP
BANCO SANTANDER (BRASIL) S.A.;3566;SP
BANCO SANTANDER (BRASIL) S.A.;3767;SP
BANCO SANTANDER (BRASIL) S.A.;3829;SP
BANCO SANTANDER (BRASIL) S.A.;3565;SP
BANCO SANTANDER (BRASIL) S.A.;3282;SP
BANCO SANTANDER (BRASIL) S.A.;3293;SP
BANCO SANTANDER (BRASIL) S.A.;3925;SP
BANCO SANTANDER (BRASIL) S.A.;3634;SP
BANCO SANTANDER (BRASIL) S.A.;3878;SP
BANCO SANTANDER (BRASIL) S.A.;3741;SP
BANCO SANTANDER (BRASIL) S.A.;4337;SP
BANCO SANTANDER (BRASIL) S.A.;3037;SP
BANCO SANTANDER (BRASIL) S.A.;3083;SP
BANCO SANTANDER (BRASIL) S.A.;3717;SP
BANCO SANTANDER (BRASIL) S.A.;3411;SP
BANCO SANTANDER (BRASIL) S.A.;4280;SP
BANCO SANTANDER (BRASIL) S.A.;3942;SP
BANCO SANTANDER (BRASIL) S.A.;3831;SP
BANCO SANTANDER (BRASIL) S.A.;4397;SP
BANCO SANTANDER (BRASIL) S.A.;3809;SP
BANCO SANTANDER (BRASIL) S.A.;3919;SP
BANCO SANTANDER (BRASIL) S.A.;4378;SP
BANCO SANTANDER (BRASIL) S.A.;3810;SP
BANCO SANTANDER (BRASIL) S.A.;3644;SP
BANCO SANTANDER (BRASIL) S.A.;4553;SP
BANCO SANTANDER (BRASIL) S.A.;4630;SP
BANCO SANTANDER (BRASIL) S.A.;4641;SP
BANCO SANTANDER (BRASIL) S.A.;4640;SP
BANCO SANTANDER (BRASIL) S.A.;3705;SP
BANCO SANTANDER (BRASIL) S.A.;4192;SP
BANCO SANTANDER (BRASIL) S.A.;3949;SP
BANCO SANTANDER (BRASIL) S.A.;4191;SP
BANCO SANTANDER (BRASIL) S.A.;4335;SP
BANCO SANTANDER (BRASIL) S.A.;3910;SP
BANCO SANTANDER (BRASIL) S.A.;4517;SP
BANCO SANTANDER (BRASIL) S.A.;4662;SP
BANCO SANTANDER (BRASIL) S.A.;4516;SP
BANCO SANTANDER (BRASIL) S.A.;3087;SP
BANCO SANTANDER (BRASIL) S.A.;4171;SP
BANCO SANTANDER (BRASIL) S.A.;3765;SP
BANCO SANTANDER (BRASIL) S.A.;3093;SP
BANCO SANTANDER (BRASIL) S.A.;3769;SP
BANCO SANTANDER (BRASIL) S.A.;4175;SP
BANCO SANTANDER (BRASIL) S.A.;3617;SP
BANCO SANTANDER (BRASIL) S.A.;3112;SP
BANCO SANTANDER (BRASIL) S.A.;3613;SP
BANCO SANTANDER (BRASIL) S.A.;3987;SP
BANCO SANTANDER (BRASIL) S.A.;4520;SP
BANCO SANTANDER (BRASIL) S.A.;4559;SP
BANCO SANTANDER (BRASIL) S.A.;3773;SP
BANCO SANTANDER (BRASIL) S.A.;3774;SP
BANCO SANTANDER (BRASIL) S.A.;4530;SP
BANCO SANTANDER (BRASIL) S.A.;3431;SP
BANCO SANTANDER (BRASIL) S.A.;3851;SP
BANCO SANTANDER (BRASIL) S.A.;3775;SP
BANCO SANTANDER (BRASIL) S.A.;3141;SP
BANCO SANTANDER (BRASIL) S.A.;3145;SP
BANCO SANTANDER (BRASIL) S.A.;3146;SP
BANCO SANTANDER (BRASIL) S.A.;3734;SP
BANCO SANTANDER (BRASIL) S.A.;4269;SP
BANCO SANTANDER (BRASIL) S.A.;3425;SP
BANCO SANTANDER (BRASIL) S.A.;3988;SP
BANCO SANTANDER (BRASIL) S.A.;3544;SP
BANCO SANTANDER (BRASIL) S.A.;3954;SP
BANCO SANTANDER (BRASIL) S.A.;4266;SP
BANCO SANTANDER (BRASIL) S.A.;4638;SP
BANCO SANTANDER (BRASIL) S.A.;4527;SP
BANCO SANTANDER (BRASIL) S.A.;4560;SP
BANCO SANTANDER (BRASIL) S.A.;4654;SP
BANCO SANTANDER (BRASIL) S.A.;4774;SP
BANCO SANTANDER (BRASIL) S.A.;4772;SP
BANCO SANTANDER (BRASIL) S.A.;4752;SP
BANCO SANTANDER (BRASIL) S.A.;4786;SP
BANCO SANTANDER (BRASIL) S.A.;4602;SP
BANCO SANTANDER (BRASIL) S.A.;4776;SP
BANCO SANTANDER (BRASIL) S.A.;4552;SP
BANCO SANTANDER (BRASIL) S.A.;4789;SP
BANCO SANTANDER (BRASIL) S.A.;4727;SP
BANCO SANTANDER (BRASIL) S.A.;4781;SP
BANCO SANTANDER (BRASIL) S.A.;4622;SP
BANCO SANTANDER (BRASIL) S.A.;3786;SP
BANCO SANTANDER (BRASIL) S.A.;3840;SP
BANCO SANTANDER (BRASIL) S.A.;3790;SP
BANCO SANTANDER (BRASIL) S.A.;3424;SP
BANCO SANTANDER (BRASIL) S.A.;4601;SP
BANCO SANTANDER (BRASIL) S.A.;4264;SP
BANCO SANTANDER (BRASIL) S.A.;4725;SP
BANCO SANTANDER (BRASIL) S.A.;4633;SP
BANCO SANTANDER (BRASIL) S.A.;3547;SP
BANCO SANTANDER (BRASIL) S.A.;4355;SP
BANCO SANTANDER (BRASIL) S.A.;4581;SP
BANCO SANTANDER (BRASIL) S.A.;4197;SP
BANCO SANTANDER (BRASIL) S.A.;4642;SP
BANCO SANTANDER (BRASIL) S.A.;4545;SP
BANCO SANTANDER (BRASIL) S.A.;3553;SP
BANCO SANTANDER (BRASIL) S.A.;4563;SP
BANCO SANTANDER (BRASIL) S.A.;3859;SP
BANCO SANTANDER (BRASIL) S.A.;3297;SP
BANCO SANTANDER (BRASIL) S.A.;4193;SP
BANCO SANTANDER (BRASIL) S.A.;3869;SP
BANCO SANTANDER (BRASIL) S.A.;3065;SP
BANCO SANTANDER (BRASIL) S.A.;3597;SP
BANCO SANTANDER (BRASIL) S.A.;3650;SP
BANCO SANTANDER (BRASIL) S.A.;4330;SP
BANCO SANTANDER (BRASIL) S.A.;3759;SP
BANCO SANTANDER (BRASIL) S.A.;3243;SP
BANCO SANTANDER (BRASIL) S.A.;4256;SP
BANCO SANTANDER (BRASIL) S.A.;3244;SP
BANCO SANTANDER (BRASIL) S.A.;4194;SP
BANCO SANTANDER (BRASIL) S.A.;3559;SP
BANCO SANTANDER (BRASIL) S.A.;3246;SP
BANCO SANTANDER (BRASIL) S.A.;3706;SP
BANCO SANTANDER (BRASIL) S.A.;4268;SP
BANCO SANTANDER (BRASIL) S.A.;3897;SP
BANCO SANTANDER (BRASIL) S.A.;4265;SP
BANCO SANTANDER (BRASIL) S.A.;3964;SP
BANCO SANTANDER (BRASIL) S.A.;4658;SP
BANCO SANTANDER (BRASIL) S.A.;3633;SP
BANCO SANTANDER (BRASIL) S.A.;3409;SP
BANCO SANTANDER (BRASIL) S.A.;4718;SP
BANCO SANTANDER (BRASIL) S.A.;3793;SP
BANCO SANTANDER (BRASIL) S.A.;4433;SP
BANCO SANTANDER (BRASIL) S.A.;3554;SP
BANCO SANTANDER (BRASIL) S.A.;3563;SP
BANCO SANTANDER (BRASIL) S.A.;3417;SP
BANCO SANTANDER (BRASIL) S.A.;3632;SP
BANCO SANTANDER (BRASIL) S.A.;3056;SP
BANCO SANTANDER (BRASIL) S.A.;3938;SP
BANCO SANTANDER (BRASIL) S.A.;3406;SP
BANCO SANTANDER (BRASIL) S.A.;4252;SP
BANCO SANTANDER (BRASIL) S.A.;4351;SP
BANCO SANTANDER (BRASIL) S.A.;4445;SP
BANCO SANTANDER (BRASIL) S.A.;4254;SP
BANCO SANTANDER (BRASIL) S.A.;4341;SP
BANCO SANTANDER (BRASIL) S.A.;3004;SP
BANCO SANTANDER (BRASIL) S.A.;4427;SP
BANCO SANTANDER (BRASIL) S.A.;4435;SP
BANCO SANTANDER (BRASIL) S.A.;4196;SP
BANCO SANTANDER (BRASIL) S.A.;3629;SP
BANCO SANTANDER (BRASIL) S.A.;4793;SP
BANCO SANTANDER (BRASIL) S.A.;4615;SP
BANCO SANTANDER (BRASIL) S.A.;4784;SP
BANCO SANTANDER (BRASIL) S.A.;4611;SP
BANCO SANTANDER (BRASIL) S.A.;3885;SP
BANCO SANTANDER (BRASIL) S.A.;4548;SP
BANCO SANTANDER (BRASIL) S.A.;4664;SP
BANCO SANTANDER (BRASIL) S.A.;4607;SP
BANCO SANTANDER (BRASIL) S.A.;4731;SP
BANCO SANTANDER (BRASIL) S.A.;3247;SP
BANCO SANTANDER (BRASIL) S.A.;4649;SP
BANCO SANTANDER (BRASIL) S.A.;4580;SP
BANCO SANTANDER (BRASIL) S.A.;4785;SP
BANCO SANTANDER (BRASIL) S.A.;4644;SP
BANCO SANTANDER (BRASIL) S.A.;4754;SP
BANCO SANTANDER (BRASIL) S.A.;3858;SP
BANCO SANTANDER (BRASIL) S.A.;4729;SP
BANCO SANTANDER (BRASIL) S.A.;4719;SP
BANCO SANTANDER (BRASIL) S.A.;4357;SP
BANCO SANTANDER (BRASIL) S.A.;4750;SP
BANCO SANTANDER (BRASIL) S.A.;4299;SP
BANCO SANTANDER (BRASIL) S.A.;4723;SP
BANCO SANTANDER (BRASIL) S.A.;4721;SP
BANCO SANTANDER (BRASIL) S.A.;4626;SP
BANCO SANTANDER (BRASIL) S.A.;4788;SP
BANCO SANTANDER (BRASIL) S.A.;4755;SP
BANCO SANTANDER (BRASIL) S.A.;4783;SP
BANCO SANTANDER (BRASIL) S.A.;3258;SP
BANCO SANTANDER (BRASIL) S.A.;4606;SP
BANCO SANTANDER (BRASIL) S.A.;4564;SP
BANCO SANTANDER (BRASIL) S.A.;4356;SP
BANCO SANTANDER (BRASIL) S.A.;3555;SP
BANCO SANTANDER (BRASIL) S.A.;3268;SP
BANCO SANTANDER (BRASIL) S.A.;4599;SP
BANCO SANTANDER (BRASIL) S.A.;3742;SP
BANCO SANTANDER (BRASIL) S.A.;4720;SP
BANCO SANTANDER (BRASIL) S.A.;3998;SP
BANCO SANTANDER (BRASIL) S.A.;3966;SP
BANCO SANTANDER (BRASIL) S.A.;3269;SP
BANCO SANTANDER (BRASIL) S.A.;4442;SP
BANCO SANTANDER (BRASIL) S.A.;4598;SP
BANCO SANTANDER (BRASIL) S.A.;3301;SP
BANCO SANTANDER (BRASIL) S.A.;4651;SP
BANCO SANTANDER (BRASIL) S.A.;3426;SP
BANCO SANTANDER (BRASIL) S.A.;4178;SP
BANCO SANTANDER (BRASIL) S.A.;3428;SP
BANCO SANTANDER (BRASIL) S.A.;4428;SP
BANCO SANTANDER (BRASIL) S.A.;4502;SP
BANCO SANTANDER (BRASIL) S.A.;3584;SP
BANCO SANTANDER (BRASIL) S.A.;3018;SP
BANCO SANTANDER (BRASIL) S.A.;3022;SP
BANCO SANTANDER (BRASIL) S.A.;3027;SP
BANCO SANTANDER (BRASIL) S.A.;4506;SP
BANCO SANTANDER (BRASIL) S.A.;3432;SP
BANCO SANTANDER (BRASIL) S.A.;4501;SP
BANCO SANTANDER (BRASIL) S.A.;3540;SP
BANCO SANTANDER (BRASIL) S.A.;3616;SP
BANCO SANTANDER (BRASIL) S.A.;4277;SP
BANCO SANTANDER (BRASIL) S.A.;4605;SP
BANCO SANTANDER (BRASIL) S.A.;3615;SP
